Claim_Probability,Predicted_Severity,Risk_Based_Premium
0.0,7187.0986,0.0
0.0,4181.8477,0.0
0.0,4124.2886,0.0
0.0,4758.8027,0.0
0.0,3800.526,0.0
0.0,3034.5752,0.0
0.0,3938.2932,0.0
0.0,1821.9098,0.0
0.0,2693.4746,0.0
0.0,38105.996,0.0
0.0,5975.4434,0.0
0.0,19914.406,0.0
0.0,26113.361,0.0
0.0,5308.917,0.0
0.0,4460.849,0.0
0.0,8824.259,0.0
0.0,16115.802,0.0
0.0,1746.3386,0.0
0.0,25088.621,0.0
0.0,2304.8699,0.0
0.0,-72.70712,-0.0
0.0,18216.508,0.0
0.0,29909.217,0.0
0.0,85553.695,0.0
0.0,5539.6055,0.0
0.0,4417.302,0.0
0.0,15873.877,0.0
0.0,-1041.367,-0.0
0.0,3146.2075,0.0
0.0,424.9896,0.0
0.0,3575.3904,0.0
0.0,45804.152,0.0
0.0,10477.482,0.0
0.0,7354.583,0.0
0.0,2817.168,0.0
0.0,3135.909,0.0
0.0,26599.625,0.0
0.0,5134.476,0.0
0.0,8699.008,0.0
0.0,6916.755,0.0
0.0,9892.433,0.0
0.0,6502.12,0.0
0.0,4251.527,0.0
0.0,3084.5046,0.0
0.0,17904.26,0.0
0.0,9712.777,0.0
0.0,3277.45,0.0
0.0,3452.4236,0.0
0.0,3463.5027,0.0
0.0,1817.2516,0.0
0.0,13362.397,0.0
0.0,2499.7917,0.0
0.0,53502.617,0.0
0.0,3579.3464,0.0
0.0,5054.6904,0.0
0.0,5484.561,0.0
0.0,42481.734,0.0
0.0,-516.5903,-0.0
0.0,26283.342,0.0
0.0,62334.145,0.0
0.0,539.848,0.0
0.0,436.86606,0.0
0.0,41145.242,0.0
0.0,21581.553,0.0
0.0,5169.762,0.0
0.0,16829.494,0.0
0.0,2910.4365,0.0
0.0,27165.305,0.0
0.0,5317.2324,0.0
0.0,17671.957,0.0
0.0,4716.7095,0.0
0.0,4522.6587,0.0
0.0,14798.293,0.0
0.0,4774.2124,0.0
0.0,31193.512,0.0
0.0,4099.091,0.0
0.0,22805.053,0.0
0.0,22735.02,0.0
0.0,19792.824,0.0
0.0,4613.9346,0.0
0.0,2671.3464,0.0
0.0,1814.9795,0.0
0.0,5934.249,0.0
0.1348502886002885,45019.7,7588.649290433275
0.0,4687.418,0.0
0.0,2029.8271,0.0
0.0,5106.176,0.0
0.0,2028.6763,0.0
0.0,2796.9749,0.0
0.0,1880.3431,0.0
0.0,7668.68,0.0
0.0,45849.945,0.0
0.0,4010.3235,0.0
0.0,1569.0641,0.0
0.0,5191.7134,0.0
0.0,3656.7517,0.0
0.0,3324.1519,0.0
0.0,6035.998,0.0
0.0,6720.8413,0.0
0.0,4728.887,0.0
0.0,7047.254,0.0
0.0,3513.9746,0.0
0.0,3462.6182,0.0
0.0,18958.254,0.0
0.0,4747.3384,0.0
0.0,27455.379,0.0
0.0,7306.0825,0.0
0.0,28109.396,0.0
0.0,5661.754,0.0
0.0,3920.9104,0.0
0.005,70088.586,438.053662109375
0.0,2671.3586,0.0
0.0,18478.543,0.0
0.0,18310.809,0.0
0.0,50882.35,0.0
0.0,15843.373,0.0
0.0,3448.2856,0.0
0.0,50960.414,0.0
0.0,2668.7478,0.0
0.0,1499.5775,0.0
0.0,1824.923,0.0
0.0,3083.8481,0.0
0.07106050743202447,6872.657,610.4681374073765
0.0,3379.1235,0.0
0.0,3543.7217,0.0
0.0,3318.3442,0.0
0.0,5633.3965,0.0
0.0,28939.244,0.0
0.0,39842.242,0.0
0.0,1375.7836,0.0
0.0,17846.688,0.0
0.0,3125.1914,0.0
0.0,17967.98,0.0
0.0,3977.018,0.0
0.0,7557.953,0.0
0.0,2560.1384,0.0
0.0,4387.9927,0.0
0.0,3547.4138,0.0
0.0,9715.68,0.0
0.0,5697.086,0.0
0.0,11112.474,0.0
0.0,3634.9116,0.0
0.0,4735.5566,0.0
0.0,2938.741,0.0
0.0,8716.856,0.0
0.0,31643.832,0.0
0.0,299.11234,0.0
0.0,6767.0317,0.0
0.0,1681.1522,0.0
0.01,70439.375,880.4921875000001
0.0,60173.047,0.0
0.0,4074.998,0.0
0.0,4010.4885,0.0
0.0,4760.0483,0.0
0.0,2959.4421,0.0
0.0,38249.11,0.0
0.0,13736.949,0.0
0.20223917748917747,45688.668,11550.048288220161
0.0,3299.2073,0.0
0.0,29817.812,0.0
0.0,3265.2048,0.0
0.0,8272.152,0.0
0.0,2958.921,0.0
0.0,39962.16,0.0
0.0,3798.517,0.0
0.0,19953.873,0.0
0.0,1298.6357,0.0
0.0,27464.473,0.0
0.0,-3040.7405,-0.0
0.0,8250.574,0.0
0.0,2844.5166,0.0
0.0,5212.2266,0.0
0.0,1940.013,0.0
0.0,7086.3403,0.0
0.0,17445.635,0.0
0.0,5160.5625,0.0
0.0,39582.465,0.0
0.0,35067.61,0.0
0.0,4362.1265,0.0
0.0,-2349.7754,-0.0
0.0,32541.322,0.0
0.0,12856.7,0.0
0.0,51288.83,0.0
0.0,67772.09,0.0
0.0,5948.892,0.0
0.0,24858.062,0.0
0.0,2209.3877,0.0
0.0,12877.1045,0.0
0.0,1538.1659,0.0
0.0,-5471.504,-0.0
0.0,31058.334,0.0
0.0,79763.41,0.0
0.0,6206.6694,0.0
0.0,33755.99,0.0
0.0,7354.6597,0.0
0.0,4833.7783,0.0
0.0,4424.8403,0.0
0.0,4220.012,0.0
0.0,4608.437,0.0
0.0,4650.2485,0.0
0.0,94949.4,0.0
0.0,5253.0503,0.0
0.0,5705.744,0.0
0.0,61118.543,0.0
0.0,7538.964,0.0
0.0,29180.16,0.0
0.0,29625.682,0.0
0.0,2299.9385,0.0
0.0,42186.11,0.0
0.0,43317.152,0.0
0.0,3960.6282,0.0
0.0,22570.432,0.0
0.0,4287.455,0.0
0.0,4151.856,0.0
0.0,4365.4727,0.0
0.0,6371.517,0.0
0.0,13856.434,0.0
0.0,26793.045,0.0
0.0,17167.943,0.0
0.0,31036.393,0.0
0.0,57062.812,0.0
0.0,4466.234,0.0
0.0,15692.731,0.0
0.0,55154.312,0.0
0.0,-1871.8309,-0.0
0.0,6349.694,0.0
0.0,36581.816,0.0
0.0,6599.808,0.0
0.0,4764.626,0.0
0.0,49186.71,0.0
0.0,17347.555,0.0
0.0,38144.43,0.0
0.0,37080.53,0.0
0.0,40083.883,0.0
0.0,78116.7,0.0
0.0,21710.275,0.0
0.0,48388.062,0.0
0.0,2589.1213,0.0
0.0,56396.844,0.0
0.0,11376.4375,0.0
0.0,-1018.21,-0.0
0.0,80118.28,0.0
0.0,5448.4165,0.0
0.0,2691.8381,0.0
0.0,4584.05,0.0
0.0,3978.3992,0.0
0.0,5092.923,0.0
0.0,16928.818,0.0
0.002,7587.5493,18.968873291015626
0.0,1424.481,0.0
0.0,4323.131,0.0
0.0,4545.256,0.0
0.0,2889.1375,0.0
0.0,7833.354,0.0
0.0,7946.579,0.0
0.0,3033.2502,0.0
0.0,5528.434,0.0
0.0,2817.4148,0.0
0.0,62859.83,0.0
0.0,13728.191,0.0
0.0,3956.5579,0.0
0.0,3639.5752,0.0
0.08815421098509332,1938.7112,213.63194318188405
0.0,6656.0864,0.0
0.0,6581.8145,0.0
0.0,2106.926,0.0
0.0,4416.089,0.0
0.0,4798.4556,0.0
0.0,4909.671,0.0
0.0,26918.125,0.0
0.0,22273.3,0.0
0.0,10794.42,0.0
0.0,60509.133,0.0
0.0,3820.4338,0.0
0.0,40969.902,0.0
0.0,12038.066,0.0
0.0,5207.9697,0.0
0.0,3528.8677,0.0
0.0,4067.7617,0.0
0.0,5183.6875,0.0
0.0,1010.5143,0.0
0.0,3243.5942,0.0
0.0,5928.6597,0.0
0.0,22991.076,0.0
0.0,2089.7595,0.0
0.0,3252.103,0.0
0.0,2996.8967,0.0
0.0,31327.404,0.0
0.0,1249.014,0.0
0.0,24396.977,0.0
0.0,20312.107,0.0
0.0,15313.28,0.0
0.0,5275.3213,0.0
0.0,96529.805,0.0
0.0,5984.051,0.0
0.0,21585.572,0.0
0.0,10081.844,0.0
0.0,4707.7676,0.0
0.0,36733.63,0.0
0.0,4011.394,0.0
0.0,4481.2344,0.0
0.0,2933.947,0.0
0.0,2770.2163,0.0
0.0,-2358.006,-0.0
0.0,6422.487,0.0
0.0,1652.0558,0.0
0.0,1596.6079,0.0
0.0,3035.3826,0.0
0.0,88106.71,0.0
0.0,5376.635,0.0
0.0,13937.932,0.0
0.0,31315.627,0.0
0.0,4673.5137,0.0
0.0,18432.518,0.0
0.0,4276.2466,0.0
0.0,4296.5815,0.0
0.0,956.39246,0.0
0.0,4283.004,0.0
0.0,5330.702,0.0
0.0,2517.8481,0.0
0.0,3753.8792,0.0
0.0,4059.5896,0.0
0.0,2001.1377,0.0
0.0,6423.1855,0.0
0.0,29819.264,0.0
0.0,10583.857,0.0
0.0,1298.0099,0.0
0.0,2535.7773,0.0
0.0,4962.2236,0.0
0.0,1690.0442,0.0
0.0,38140.23,0.0
0.0,6831.636,0.0
0.0,31414.404,0.0
0.0,4395.9956,0.0
0.0,3254.5613,0.0
0.0,2840.2239,0.0
0.0,7504.849,0.0
0.0,7615.7754,0.0
0.0,16825.389,0.0
0.0,16841.748,0.0
0.0,1186.8677,0.0
0.0,62420.203,0.0
0.0,1507.9288,0.0
0.0,4132.6255,0.0
0.0,3684.134,0.0
0.0,-327.9165,-0.0
0.0,43522.14,0.0
0.0,2131.356,0.0
0.0,4851.8535,0.0
0.0,3789.0952,0.0
0.0,2246.4207,0.0
0.0,32016.957,0.0
0.0,24236.42,0.0
0.0,39312.44,0.0
0.0,6108.4136,0.0
0.0,5484.561,0.0
0.0,42546.11,0.0
0.0,4362.1265,0.0
0.0,3374.737,0.0
0.0,7732.599,0.0
0.0,3278.8157,0.0
0.0,1915.0315,0.0
0.0,1330.9487,0.0
0.0,49566.46,0.0
0.0,6226.6133,0.0
0.0,15662.225,0.0
0.0,2332.715,0.0
0.0,2416.1284,0.0
0.0,3943.2336,0.0
0.0,1363.606,0.0
0.0,27275.764,0.0
0.0,3117.4067,0.0
0.0,39524.043,0.0
0.0,3776.1238,0.0
0.0,3768.8245,0.0
0.0,4761.6323,0.0
0.0,426.85764,0.0
0.0,4363.856,0.0
0.0,4541.6025,0.0
0.0,16273.438,0.0
0.0,25472.719,0.0
0.0,4043.1243,0.0
0.0,6765.0356,0.0
0.0,12873.213,0.0
0.0,21278.164,0.0
0.0,-1479.6326,-0.0
0.0,2226.119,0.0
0.0,3160.1423,0.0
0.0,3320.9172,0.0
0.0,5871.2397,0.0
0.0,5064.233,0.0
0.0,31020.742,0.0
0.0,40375.11,0.0
0.0,6589.581,0.0
0.0,5143.7593,0.0
0.0,1137.5688,0.0
0.0,2672.7495,0.0
0.0,76829.266,0.0
0.0,36650.363,0.0
0.0,14699.256,0.0
0.0,1096.4547,0.0
0.0,3938.674,0.0
0.0,43875.83,0.0
0.0,-569.9821,-0.0
0.0,2074.08,0.0
0.0,4746.6035,0.0
0.0,4098.564,0.0
0.0,77038.01,0.0
0.0,-938.4192,-0.0
0.0,4812.344,0.0
0.0,46077.52,0.0
0.0,609.89246,0.0
0.0,5945.285,0.0
0.0,55072.05,0.0
0.0,7354.583,0.0
0.0,4754.963,0.0
0.0,28533.143,0.0
0.0,3428.264,0.0
0.0,6027.5957,0.0
0.0,20136.318,0.0
0.0,33564.074,0.0
0.0,5062.11,0.0
0.0,4247.6562,0.0
0.0,2465.297,0.0
0.0,9417.498,0.0
0.0,34738.867,0.0
0.0,14616.449,0.0
0.0,815.2304,0.0
0.0,6233.7266,0.0
0.0,35233.633,0.0
0.0,4330.782,0.0
0.0,87231.79,0.0
0.0,3299.8887,0.0
0.0,47999.715,0.0
0.0,4221.8223,0.0
0.0,24991.498,0.0
0.0,-286.98822,-0.0
0.0,5184.1416,0.0
0.0,41739.875,0.0
0.0,15544.432,0.0
0.0,5514.2524,0.0
0.0,-8636.977,-0.0
0.0,4059.5476,0.0
0.0,4528.3438,0.0
0.0,50941.75,0.0
0.0,12383.478,0.0
0.0,37130.676,0.0
0.22027777777777766,2472.2258,680.7205150180389
0.0,34927.89,0.0
0.0,2504.6738,0.0
0.0,44373.62,0.0
0.0,4745.4443,0.0
0.0,286860.53,0.0
0.0,23676.455,0.0
0.0,11820.458,0.0
0.0,4651.1733,0.0
0.0,28976.59,0.0
0.0,3585.9924,0.0
0.0,816.61664,0.0
0.0,4437.68,0.0
0.0,28383.123,0.0
0.0,41.946053,0.0
0.0,32730.924,0.0
0.0,38764.508,0.0
0.0,8639.479,0.0
0.0,2044.0857,0.0
0.0,6461.2026,0.0
0.0,46392.516,0.0
0.0,18038.523,0.0
0.0,3893.292,0.0
0.0,-1512.4369,-0.0
0.11872616272616268,20770.77,3082.5422041435113
0.0,4158.683,0.0
0.0,18770.26,0.0
0.0,28763.303,0.0
0.0,1915.0175,0.0
0.0,40083.883,0.0
0.0,5545.839,0.0
0.0,3870.518,0.0
0.0,4044.0818,0.0
0.0,14059.924,0.0
0.0,783.77924,0.0
0.0,4347.4346,0.0
0.0,4916.9326,0.0
0.0,2384.7046,0.0
0.0,4810.016,0.0
0.0,3208.4814,0.0
0.0,3567.413,0.0
0.0,7001.5566,0.0
0.0,27658.51,0.0
0.0,1569.0641,0.0
0.0,8005.3354,0.0
0.0,3837.1536,0.0
0.0,40992.44,0.0
0.0,4958.113,0.0
0.0,2758.067,0.0
0.0,7346.3486,0.0
0.0,15637.851,0.0
0.0,2456.538,0.0
0.0,32756.271,0.0
0.0,37577.016,0.0
0.0,8731.0625,0.0
0.0,1555.1294,0.0
0.0,4537.042,0.0
0.0,56725.633,0.0
0.0,4335.4673,0.0
0.0,2486.855,0.0
0.0,4927.386,0.0
0.0,34708.805,0.0
0.0,1443.7529,0.0
0.0,18802.652,0.0
0.0,4180.2524,0.0
0.0,19193.771,0.0
0.26747222222222217,30802.969,10298.673128255206
0.0,4482.2524,0.0
0.0,10472.047,0.0
0.0,4506.467,0.0
0.0,2830.925,0.0
0.0,8497.083,0.0
0.0,3866.089,0.0
0.0,-92.40816,-0.0
0.0,1955.7096,0.0
0.0,3763.4465,0.0
0.0,25277.479,0.0
0.0,-417.805,-0.0
0.0,5780.3564,0.0
0.0,17705.715,0.0
0.0,4612.8857,0.0
0.0,-4193.1904,-0.0
0.0,11110.928,0.0
0.0,51042.434,0.0
0.0,3768.5757,0.0
0.0,18793.955,0.0
0.0,3898.0364,0.0
0.0,7148.951,0.0
0.0,5748.655,0.0
0.0,39803.023,0.0
0.0,4873.2783,0.0
0.0,4095.7476,0.0
0.0,3213.7349,0.0
0.0,3889.1353,0.0
0.0,30038.193,0.0
0.0,15195.05,0.0
0.0,30012.352,0.0
0.0,12538.623,0.0
0.0,28332.92,0.0
0.0,108145.79,0.0
0.0,625.3055,0.0
0.0,33276.25,0.0
0.0,3230.9248,0.0
0.0,4024.0366,0.0
0.0,2954.956,0.0
0.0,40269.82,0.0
0.0,2281.4004,0.0
0.0,3639.938,0.0
0.0,2719.0986,0.0
0.0,35387.516,0.0
0.0,2136.4282,0.0
0.0,2579.005,0.0
0.0,1481.2161,0.0
0.0,945.8207,0.0
0.0,2173.036,0.0
0.0,68246.016,0.0
0.0,20057.113,0.0
0.0,17223.314,0.0
0.0,4454.3623,0.0
0.0,5361.97,0.0
0.0,19154.77,0.0
0.0,3418.8481,0.0
0.0,96739.27,0.0
0.0,7020.998,0.0
0.0,45749.688,0.0
0.0,54597.484,0.0
0.0,6504.2085,0.0
0.0,29704.332,0.0
0.0,3405.4492,0.0
0.0,62321.332,0.0
0.0,4620.5156,0.0
0.0,1890.7576,0.0
0.0,2563.978,0.0
0.0,33363.676,0.0
0.0,5465.421,0.0
0.0,3963.576,0.0
0.0,41206.375,0.0
0.0,26446.875,0.0
0.0,2281.4004,0.0
0.0,5404.7783,0.0
0.0,3919.803,0.0
0.0,10461.734,0.0
0.0,19828.133,0.0
0.0,81622.086,0.0
0.0,74343.72,0.0
0.0,3053.2893,0.0
0.0,3957.63,0.0
0.0,53415.535,0.0
0.0,-61.448452,-0.0
0.0,9019.386,0.0
0.0,5165.4644,0.0
0.0,3238.724,0.0
0.0,69289.82,0.0
0.0,69753.56,0.0
0.0,5082.2695,0.0
0.0,42758.75,0.0
0.0,4053.0107,0.0
0.15099603174603168,28310.799,5343.522848258849
0.0,-206.03496,-0.0
0.0,4189.416,0.0
0.0,34923.94,0.0
0.0,1756.6453,0.0
0.0,49742.152,0.0
0.0,4715.91,0.0
0.0,40660.688,0.0
0.0,4389.3022,0.0
0.0,3999.7139,0.0
0.0,6080.556,0.0
0.0,3506.2224,0.0
0.0,28340.621,0.0
0.0,2555.5493,0.0
0.0,2484.2122,0.0
0.0,4070.3252,0.0
0.0,2679.3884,0.0
0.0,38428.977,0.0
0.0,98945.875,0.0
0.0,29666.357,0.0
0.0,20331.617,0.0
0.0,-510.1671,-0.0
0.0,34503.273,0.0
0.0,9068.601,0.0
0.0,3407.1196,0.0
0.0,2708.9832,0.0
0.0,1493.3555,0.0
0.0,6341.074,0.0
0.0,57333.746,0.0
0.0,32777.188,0.0
0.10336064666327821,1642.5774,212.22232686419548
0.0,15168.109,0.0
0.0,47528.652,0.0
0.0,4847.8477,0.0
0.0,5687.164,0.0
0.0,41628.516,0.0
0.0,6039.593,0.0
0.0,75449.64,0.0
0.0,5470.406,0.0
0.0,42935.348,0.0
0.0,3461.2197,0.0
0.0,6108.871,0.0
0.0,8578.973,0.0
0.0,4468.8735,0.0
0.0,21947.795,0.0
0.0,13264.72,0.0
0.0,3449.0334,0.0
0.0,19039.035,0.0
0.0,2659.269,0.0
0.0,3125.0947,0.0
0.0,2143.1145,0.0
0.0,2598.7002,0.0
0.0,42109.758,0.0
0.0,22091.285,0.0
0.0,42178.44,0.0
0.0,4216.135,0.0
0.0,61481.215,0.0
0.0,4812.489,0.0
0.17830830280830276,21249.662,4736.238982465694
0.0,41167.105,0.0
0.0,64050.42,0.0
0.0,4947.3867,0.0
0.0,3858.753,0.0
0.0,4875.8486,0.0
0.0,2921.9824,0.0
0.0,7579.389,0.0
0.0,17776.617,0.0
0.0,3629.9067,0.0
0.0,5614.8726,0.0
0.0,4662.695,0.0
0.0,11265.427,0.0
0.0,47587.76,0.0
0.0,17935.201,0.0
0.0,738.3905,0.0
0.0,1861.2063,0.0
0.0,4141.1963,0.0
0.0,4448.3906,0.0
0.0,20933.67,0.0
0.0,14875.584,0.0
0.0,3469.2346,0.0
0.0,33365.746,0.0
0.0773344204814793,37793.766,3653.448703027785
0.0,-2908.8796,-0.0
0.0,3527.189,0.0
0.0,4578.643,0.0
0.0,5101.229,0.0
0.0,1375.2917,0.0
0.0,61031.7,0.0
0.0,2561.5745,0.0
0.0,3350.7412,0.0
0.0,59674.277,0.0
0.0,6740.491,0.0
0.0,2404.6724,0.0
0.0,3394.0002,0.0
0.0,66530.945,0.0
0.0,3247.4421,0.0
0.0,882.02893,0.0
0.09169769261339455,90584.086,10382.93958495274
0.0,3559.032,0.0
0.0,4800.113,0.0
0.0,4239.0996,0.0
0.0,19355.66,0.0
0.0,6702.2173,0.0
0.0,5448.4165,0.0
0.0,-2044.7384,-0.0
0.0,8759.282,0.0
0.0,8738.445,0.0
0.0,4101.432,0.0
0.0,330.33835,0.0
0.0,43255.973,0.0
0.0,45132.582,0.0
0.0,17649.178,0.0
0.0,645.81134,0.0
0.0,34421.684,0.0
0.0,7187.0986,0.0
0.0,31575.576,0.0
0.0,4486.269,0.0
0.0,5550.347,0.0
0.0,35716.805,0.0
0.0,3790.0652,0.0
0.0,4113.218,0.0
0.0,336198.72,0.0
0.0,13140.608,0.0
0.0,6507.0356,0.0
0.0,654.6172,0.0
0.0,2690.779,0.0
0.0,4285.0386,0.0
0.0,7176.4004,0.0
0.0,41820.18,0.0
0.0,33524.797,0.0
0.0,5632.39,0.0
0.0,4364.8833,0.0
0.0,6097.1416,0.0
0.0,11234.032,0.0
0.0,4099.091,0.0
0.0,49301.45,0.0
0.0,99622.97,0.0
0.0,27550.408,0.0
0.0,18821.064,0.0
0.0,1272.8948,0.0
0.0,37209.13,0.0
0.0,3834.5205,0.0
0.0,3909.845,0.0
0.0,3927.2632,0.0
0.0,18741.209,0.0
0.0,2261.5752,0.0
0.0,2758.0283,0.0
0.0,42590.617,0.0
0.0,78864.38,0.0
0.0,4360.466,0.0
0.0,3557.5193,0.0
0.0,48653.137,0.0
0.0,4903.7,0.0
0.0,4640.7236,0.0
0.0,3994.5188,0.0
0.0,7599.287,0.0
0.0,22238.6,0.0
0.0,7423.06,0.0
0.0,-951.91437,-0.0
0.0,48370.844,0.0
0.0,39613.133,0.0
0.0,2568.8481,0.0
0.0,3074.6147,0.0
0.0,3122.969,0.0
0.0,48067.043,0.0
0.0,8175.6743,0.0
0.0,20463.521,0.0
0.0,7318.8135,0.0
0.0,68486.34,0.0
0.0,3921.5227,0.0
0.0,3667.17,0.0
0.0,2534.9387,0.0
0.0,1613.583,0.0
0.0,44318.695,0.0
0.0,2413.6802,0.0
0.0,16006.572,0.0
0.0,-2164.2166,-0.0
0.0,2538.8894,0.0
0.0,235.99663,0.0
0.0,7404.057,0.0
0.0,1135.609,0.0
0.0,30883.898,0.0
0.0,1496.0361,0.0
0.0,1975.8324,0.0
0.0,4767.64,0.0
0.0,16590.777,0.0
0.0,2818.6738,0.0
0.0,1290.2926,0.0
0.0,7360.587,0.0
0.0,2518.9094,0.0
0.002,33034.945,82.58736328124999
0.0,15855.03,0.0
0.0,48880.566,0.0
0.0,2258.9734,0.0
0.0,21993.967,0.0
0.0,3533.0012,0.0
0.0,2771.576,0.0
0.0,6681.0747,0.0
0.0,-3537.7417,-0.0
0.0,22321.717,0.0
0.0,2681.8694,0.0
0.0,2517.083,0.0
0.0,3938.674,0.0
0.0,2654.5928,0.0
0.0,61094.832,0.0
0.0,39565.363,0.0
0.0,51336.316,0.0
0.0,4946.338,0.0
0.0,7330.0073,0.0
0.0,26832.053,0.0
0.266132312132312,1420.7811,472.6447082623523
0.0,5311.9478,0.0
0.0,12029.394,0.0
0.0,22146.264,0.0
0.0,2680.8152,0.0
0.0,22956.797,0.0
0.0,5430.142,0.0
0.0,31764.312,0.0
0.0,69947.914,0.0
0.0,48023.695,0.0
0.0,3263.3213,0.0
0.0,34870.848,0.0
0.0,632.73334,0.0
0.0,3756.5994,0.0
0.0,13124.044,0.0
0.0,4385.4243,0.0
0.0,5732.167,0.0
0.0,2642.0112,0.0
0.0,-1272.0828,-0.0
0.0,34352.086,0.0
0.0,6170.5127,0.0
0.0,6336.8247,0.0
0.0,91234.84,0.0
0.0,40117.62,0.0
0.0,-1455.0747,-0.0
0.0,13024.488,0.0
0.0,9282.742,0.0
0.0,5239.555,0.0
0.0,5386.905,0.0
0.0,3790.778,0.0
0.0,4024.953,0.0
0.0,58899.156,0.0
0.0,14342.679,0.0
0.0,3711.8079,0.0
0.0,1037.6332,0.0
0.0,314.60312,0.0
0.0,30118.15,0.0
0.0,34813.375,0.0
0.0,4403.682,0.0
0.0,5822.1523,0.0
0.0,42245.473,0.0
0.0,7469.2773,0.0
0.0,18454.79,0.0
0.0,6614.73,0.0
0.0,3516.3037,0.0
0.0,1904.5961,0.0
0.0,1932.4543,0.0
0.0,-2368.3396,-0.0
0.0,3487.8984,0.0
0.0,11713.272,0.0
0.0,5004.281,0.0
0.0,2399.2864,0.0
0.0,2902.9858,0.0
0.0,16154.147,0.0
0.0,29231.73,0.0
0.0,1214.4106,0.0
0.0,4443.1504,0.0
0.0,5429.9424,0.0
0.0,17503.115,0.0
0.0,2135.0554,0.0
0.0,24790.762,0.0
0.0,10650.161,0.0
0.0,4823.4927,0.0
0.0,32711.748,0.0
0.0,44446.715,0.0
0.0,3614.2893,0.0
0.0,4083.1284,0.0
0.0,2699.3816,0.0
0.0,5272.425,0.0
0.0,4488.6006,0.0
0.0,62524.492,0.0
0.0,4297.264,0.0
0.0,221088.33,0.0
0.0,3994.0776,0.0
0.0,5519.501,0.0
0.0,4574.263,0.0
0.0,996.852,0.0
0.0,5204.4253,0.0
0.0,5335.6743,0.0
0.0,12615.907,0.0
0.0,2764.1772,0.0
0.0,20563.49,0.0
0.0,66675.1,0.0
0.0,45080.24,0.0
0.0,4067.7617,0.0
0.0,5726.56,0.0
0.0,3775.1318,0.0
0.0,5197.048,0.0
0.0,2273.0276,0.0
0.0,908.7443,0.0
0.0,4139.433,0.0
0.0,4907.471,0.0
0.0,64689.92,0.0
0.0,5482.8467,0.0
0.0,1967.7441,0.0
0.08815421098509332,1938.7112,213.63194318188405
0.0,1410.29,0.0
0.0,3286.3691,0.0
0.0,2452.0342,0.0
0.0,5834.845,0.0
0.0,1810.8524,0.0
0.0,4415.3374,0.0
0.0,21650.607,0.0
0.0,4444.9775,0.0
0.0,1513.6627,0.0
0.0,1567.1177,0.0
0.0,7358.7773,0.0
0.0,336.5533,0.0
0.0,66400.4,0.0
0.0,3311.7708,0.0
0.0,3382.8645,0.0
0.0,4126.2876,0.0
0.0,3745.8508,0.0
0.0,5100.404,0.0
0.0,4507.485,0.0
0.0,13242.504,0.0
0.0,2535.75,0.0
0.0,-599.8007,-0.0
0.0,59115.645,0.0
0.0,4225.6714,0.0
0.0,4865.4395,0.0
0.0,67416.375,0.0
0.0,61292.203,0.0
0.0,3637.6545,0.0
0.0,32237.69,0.0
0.0,98948.266,0.0
0.09462797823091934,1689.8282,199.88128822220264
0.0,65364.37,0.0
0.0,44924.88,0.0
0.0,3915.8071,0.0
0.0,1372.2605,0.0
0.0,3312.4976,0.0
0.0,356.52225,0.0
0.0,49623.875,0.0
0.0,42760.51,0.0
0.0,3278.9556,0.0
0.0,548.59644,0.0
0.0,4628.3745,0.0
0.0,43957.42,0.0
0.0,10263.067,0.0
0.0,24531.34,0.0
0.0,3429.5168,0.0
0.0,51506.062,0.0
0.0,4242.2686,0.0
0.0,1975.9694,0.0
0.31639380064380057,2874.7246,1136.9313062055264
0.0,5067.232,0.0
0.0,802.2771,0.0
0.0,-1341.3016,-0.0
0.0,1417.2255,0.0
0.0,-2165.5874,-0.0
0.0,7855.902,0.0
0.0,2708.5151,0.0
0.0,4209.9365,0.0
0.0,15890.573,0.0
0.0,20467.45,0.0
0.0,3909.364,0.0
0.0,16489.385,0.0
0.0,85016.516,0.0
0.0,4719.54,0.0
0.0,3948.044,0.0
0.0,6270.7354,0.0
0.0,626.75726,0.0
0.0,1919.9294,0.0
0.0,2050.366,0.0
0.0,6123.5215,0.0
0.0,4587.849,0.0
0.0,5185.01,0.0
0.0,100630.35,0.0
0.0,4039.6428,0.0
0.0,28936.648,0.0
0.0,3239.778,0.0
0.0,-7200.463,-0.0
0.0,4076.775,0.0
0.0,3308.3958,0.0
0.0,4204.323,0.0
0.0,1362.3145,0.0
0.0,14065.918,0.0
0.0,4587.456,0.0
0.0,22376.727,0.0
0.0,1284.4767,0.0
0.0,-383.35608,-0.0
0.0,3283.341,0.0
0.0,17141.725,0.0
0.0,62347.36,0.0
0.0,4396.3716,0.0
0.0,2880.7422,0.0
0.0,2543.372,0.0
0.0,38146.758,0.0
0.0,69381.055,0.0
0.0,20531.31,0.0
0.0,2321.0864,0.0
0.0,30044.143,0.0
0.0,5425.1987,0.0
0.0,2664.156,0.0
0.0,5017.6074,0.0
0.0,2543.8513,0.0
0.0,32110.074,0.0
0.0,2079.5208,0.0
0.0,6020.7593,0.0
0.0,9635.097,0.0
0.0,-2970.1555,-0.0
0.0,2892.1292,0.0
0.0,3870.518,0.0
0.0,-1625.4484,-0.0
0.0,4992.317,0.0
0.0,3200.7932,0.0
0.0,928.2596,0.0
0.0,3372.9075,0.0
0.0,3534.2832,0.0
0.0,1206.2382,0.0
0.0,4643.082,0.0
